id,question,context,timestamp
43,"Tháng 2, 2022 xin hỏi kết quả tháng của chỉ tiêu Mức độ hài lòng dịch vụ chuyển đổi số cho KH doanh nghiệp lớn và chính phủ (CSAT) khác gì so với quý, cho t biết thêm về hiện trạng nhận được của năm được hay không?","với chỉ tiêu Mức độ hài lòng dịch vụ chuyển đổi số cho KH doanh nghiệp lớn và chính phủ (CSAT), hiện trạng có được trong T2/2022 được đánh giá là không đạt và kết quả này vẫn xảy ra trong quý 1 cùng kỳ , cho thấy Ta cũng có được hiện trạng KPI của năm được đánh giá là không đạt . kết quả này xảy ra có thể do mục tiêu KPI đề ra quá cao, có thể điều chỉnh các con số này lại sao cho phù hợp hơn với tình cảnh hiện tại",2023-08-06T17:38:50.232000+08:00
44,"Cho biết trong tháng 9, năm 2021 kết quả của tháng và quý của chỉ tiêu Phản ánh về lỗi dịch vụ cố định - Phản ánh về lỗi dịch vụ FTTH Truyền hình số ra làm sao, liệu có ảnh hưởng gì kết quả năm hay không?",Cả tháng 9 và quý 3 trong cùng 2021 của chỉ tiêu Phản ánh về lỗi dịch vụ cố định - Phản ánh về lỗi dịch vụ FTTH Truyền hình số đều được đánh giá là không đạt.,2023-08-06T17:38:50.247676+08:00
45,"T có một câu hỏi là trong tháng 11, năm 2022 đánh giá của tháng và quý của chỉ tiêu Lỗi dịch vụ cố định (GPON FTTH/THS) - Tỷ lệ xử lý trong hạn như thế nào, tình hình về kpi của năm ra làm sao?",Cả tháng 11 và quý 4 trong cùng 2022 của chỉ tiêu Lỗi dịch vụ cố định (GPON FTTH/THS) - Tỷ lệ xử lý trong hạn đều được đánh giá là không đạt.,2023-08-06T17:38:50.247676+08:00
46,"Hãy giúp hiểu hơn về hiện trạng nhận được của quý mà chỉ tiêu Tỷ lệ xử lý trong hạn (Kênh BO) - Dịch vụ Chuyển tiền khác thế nào so với tháng, hiện trạng của năm bây giờ như thế nào trong tháng 7, 2021?","ta thấy kết quả của tháng với chỉ tiêu Tỷ lệ xử lý trong hạn (Kênh BO) - Dịch vụ Chuyển tiền được đánh giá là đạt khi KPI hiện trạng đạt được 82.5 % tăng 3.1 so với KPI của mục tiêu tháng nhưng hiện kết quả đánh giá của quý vẫn chưa đạt khi KPI hiện trạng đạt được 82.6 % giảm 1.6 so với KPI của mục tiêu quý.     Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại xuống mức không đạt. tuy nhiên kết quả đánh giá của KPI của năm lại đạt điều này chứng tỏ kết quả không đạt của chỉ tiêu tháng này không ảnh hưởng nhiều đến kết quả KPI dự kiến của năm.",2023-08-06T17:38:50.247676+08:00
47,"T có một vấn đề cần được giải đáp trong tháng 12, 2022 liệu cả quý với tháng của chỉ tiêu Tỷ lệ phản ánh khiếu nại KH dịch vụ chuyển phát có cùng không tốt hay không ?","với chỉ tiêu Tỷ lệ phản ánh khiếu nại KH dịch vụ chuyển phát, hiện trạng có được trong T12/2022 là 83.9 % so với mục tiêu đề ra là 70.3 % được đánh giá là không đạt và kết quả này vẫn xảy ra trong quý 4 năm 2022 là 83.9 % so với mục tiêu đề ra là 70.3 %, cho thấy Tuy nhiên KPI năm lại đạt, trường hợp này chưa thấy xảy ra bao giờ",2023-08-06T17:38:50.247676+08:00
48,"T muốn biết có thấy bất thường khi so sánh đánh giá tháng và quý của chỉ tiêu Giao tiền nhanh (trong 4h) không, cho tui biết thêm về đánh giá của năm được hay không trong t1/2021?",Cả tháng 1 và quý 1 trong cùng 2021 của chỉ tiêu Giao tiền nhanh (trong 4h) đều được đánh giá là không đạt.,2023-08-06T17:38:50.263329+08:00
49,"Hãy giúp t hiểu hơn về cả tháng với quý đều nhận được xem xét không ổn của chỉ tiêu Tỷ lệ xử lý tại bàn (Kênh FO) - Dịch vụ ViettelPay hay không trong tháng 8, 2020?","tuy kết quả của tháng với chỉ tiêu Tỷ lệ xử lý tại bàn (Kênh FO) - Dịch vụ ViettelPay được đánh giá là không đạt khi KPI hiện trạng đạt được 99.9 % chỉ bằng 1.0 lần của KPI mục tiêu tháng nhưng hiện kết quả đánh giá của quý vẫn đạt khi KPI hiện trạng đạt được 88.8 % gấp 0.95 lần của KPI mục tiêu quý. Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại lên mức đạt. bên cạnh đó kết quả đánh giá của KPI của năm lại không đạt cho ta thấy được các quý trước có kết quả không tốt đã ảnh hưởng tới cả kết quả của quý này. Cần xem lại các kết quả của quý trước.",2023-08-06T17:38:50.263329+08:00
50,T11/2021 muốn biết xem xét của tháng và quý của chỉ tiêu Lỗi SME - vBHXH như thế nào ?,"với chỉ tiêu Lỗi SME - vBHXH, hiện trạng có được trong T11/2021 được đánh giá là không đạt và kết quả này vẫn xảy ra trong Q4/2021 , cho thấy Tuy nhiên KPI năm lại đạt, trường hợp này chưa thấy xảy ra bao giờ",2023-08-06T17:38:50.263329+08:00
51,"T có một câu hỏi là kết quả của quý mà chỉ tiêu Phản ánh về CLM vô tuyến - Phản ánh về tốc độ truy cập Data khác nhau ra làm sao so với tháng trong tháng 7, năm 2020?","ta thấy kết quả của tháng với chỉ tiêu Phản ánh về CLM vô tuyến - Phản ánh về tốc độ truy cập Data được đánh giá là đạt nhưng hiện kết quả đánh giá của quý vẫn chưa đạt .     Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại xuống mức không đạt. bên cạnh đó kết quả đánh giá của KPI của năm lại không đạt cho ta thấy được các quý trước có kết quả không tốt đã ảnh hưởng tới cả kết quả của quý này. Cần xem lại các kết quả của quý trước.",2023-08-06T17:38:50.279001+08:00
52,"Tháng 11, 2020 xin hỏi có sự bất thường nào khi so sánh của kết quả tháng với quý của chỉ tiêu Tỷ lệ gỡ bài thành công dịch vụ chuyển phát hay không, kết quả về kpi của năm ra làm sao?",Cả tháng 11 và quý 4 trong cùng 2020 của chỉ tiêu Tỷ lệ gỡ bài thành công dịch vụ chuyển phát đều được đánh giá là không đạt.,2023-08-06T17:38:50.279001+08:00
53,"Tháng 3, năm 2022 bạn có thể làm rõ thêm về đánh giá đối với quý và tháng ra sao với chỉ tiêu Nhóm dịch vụ viễn thông cố địnhso sánh kết quả nhận được của quý và tháng với chỉ tiêu Nhóm dịch vụ viễn thông cố định, liệu có ảnh hưởng gì kết quả năm hay không?","ta thấy kết quả của tháng với chỉ tiêu Nhóm dịch vụ viễn thông cố định được đánh giá là đạt khi KPI hiện trạng đạt được 8.3giây gấp 1.2 lần của KPI mục tiêu tháng nhưng hiện kết quả đánh giá của quý vẫn chưa đạt khi KPI hiện trạng đạt được 2.6giây chỉ bằng 0.25 lần của KPI mục tiêu quý.     Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại xuống mức không đạt. do kết quả KPI của năm tính đến hiện tại là 11.2giây so với mục tiêu KPI năm là 10.3giây cho ta thấy được các quý trước có kết quả không tốt đã ảnh hưởng tới cả kết quả của quý này. Cần xem lại các kết quả của quý trước.",2023-08-06T17:38:50.279001+08:00
54,"Xin hỏi trong t3/2021 hiện trạng nhận được của quý mà chỉ tiêu Tỷ lệ xử lý thành công tại bàn dịch vụ chuyển phát chênh lệch ra làm sao so với tháng, liệu có ảnh hưởng gì kết quả năm hay không?","tuy kết quả của tháng với chỉ tiêu Tỷ lệ xử lý thành công tại bàn dịch vụ chuyển phát được đánh giá là không đạt nhưng hiện kết quả đánh giá của quý vẫn đạt . Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại lên mức đạt. do kết quả KPI của năm tính đến hiện tại là 94.1 % so với mục tiêu KPI năm là 94.8 % cho ta thấy được các quý trước có kết quả không tốt đã ảnh hưởng tới cả kết quả của quý này. Cần xem lại các kết quả của quý trước.",2023-08-06T17:38:50.279001+08:00
55,"Tháng 2, 2022 bạn có thể tường tận thêm về tình hình tháng của chỉ tiêu Kênh FO khác gì so với quý, liệu có ảnh hưởng gì kết quả năm hay không?","với chỉ tiêu Kênh FO, hiện trạng có được trong T2/2022 được đánh giá là không đạt và kết quả này vẫn xảy ra trong quý 1 năm 2022 , cho thấy Tôi thấy được hiện trạng KPI của năm được đánh giá là không đạt . ",2023-08-06T17:38:50.297406+08:00
56,"Xin hỏi trong tháng 2, 2022 liệu cả tháng với quý của chỉ tiêu Giao tiền nhanh (trong 4h) có cùng đạt hay không ?","với chỉ tiêu Giao tiền nhanh (trong 4h), hiện trạng có được trong tháng 2 năm 2022 là 92.8 % so với mục tiêu đề ra là 95.4 % được đánh giá là không đạt và kết quả này vẫn xảy ra trong Q1/2022 là 92.8 % so với mục tiêu đề ra là 95.4 %, cho thấy Tôi thấy được hiện trạng KPI của năm được đánh giá là không đạt khi KPI đạt được 87.1 % nhưng mục tiêu đề ra là 96.2 %. ",2023-08-06T17:38:50.301818+08:00
57,"Tui có một câu hỏi là đánh giá tháng của chỉ tiêu Tỷ lệ xử lý tại bàn (Kênh FO) - Dịch vụ ViettelPay khác gì so với quý trong tháng 1, năm 2022?",Cả tháng 1 và quý 1 trong cùng 2022 của chỉ tiêu Tỷ lệ xử lý tại bàn (Kênh FO) - Dịch vụ ViettelPay đều được đánh giá là không đạt.,2023-08-06T17:38:50.305847+08:00
58,"T5/2023 t có một câu hỏi là so sánh tình hình nhận được của chỉ tiêu Dịch vụ ViettelPay trong tháng và quý, còn năm thì ra sao đấy?","tuy kết quả của tháng với chỉ tiêu Dịch vụ ViettelPay được đánh giá là không đạt nhưng hiện kết quả đánh giá của quý vẫn đạt . Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại lên mức đạt. do kết quả KPI của năm tính đến hiện tại là 14.7 % so với mục tiêu KPI năm là 12.8 % cho ta thấy được các quý trước có kết quả không tốt đã ảnh hưởng tới cả kết quả của quý này. Cần xem lại các kết quả của quý trước.",2023-08-06T17:38:50.309838+08:00
59,"T có một câu hỏi là trong t4/2021 liệu có bất thường nào khi so sánh hiện trạng nhận được tháng và quý của chỉ tiêu PAKH/10.000 thuê bao/ngày dịch vụ GP CNTT không, tình hình về kpi của năm ra làm sao?","tuy kết quả của tháng với chỉ tiêu PAKH/10.000 thuê bao/ngày dịch vụ GP CNTT được đánh giá là không đạt khi KPI hiện trạng đạt được 1.5phản ánh chỉ bằng 0.5 lần của KPI mục tiêu tháng nhưng hiện kết quả đánh giá của quý vẫn đạt khi KPI hiện trạng đạt được 12.3phản ánh gấp 1.84 lần của KPI mục tiêu quý. Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại lên mức đạt. do kết quả KPI của năm tính đến hiện tại là 5.0phản ánh so với mục tiêu KPI năm là 6.8phản ánh điều này chứng tỏ kết quả không đạt của chỉ tiêu tháng này không ảnh hưởng nhiều đến kết quả KPI dự kiến của năm.",2023-08-06T17:38:50.313089+08:00
60,"Tháng 5, 2021 t có một câu hỏi là so sánh xem xét nhận được của chỉ tiêu Tỷ lệ kết nối thành công đến tổng đài dịch vụ bưu chính trong tháng với quý, hiện trạng của năm bây giờ như thế nào?","tuy kết quả của tháng với chỉ tiêu Tỷ lệ kết nối thành công đến tổng đài dịch vụ bưu chính được đánh giá là không đạt khi KPI hiện trạng đạt được 99.2 % nhưng mục tiêu đề ra là 98.2 % nhưng hiện kết quả đánh giá của quý vẫn đạt khi KPI hiện trạng đạt được 79.9 % vượt qua mục tiêu đề ra là 81.7 %. Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại lên mức đạt. bên cạnh đó kết quả đánh giá của KPI của năm lại không đạt cho ta thấy được các quý trước có kết quả không tốt đã ảnh hưởng tới cả kết quả của quý này. Cần xem lại các kết quả của quý trước.",2023-08-06T17:38:50.318058+08:00
